"","SC_SEX","BIRTHYEAR","Age","HOURSLEEP05","HOURSLEEP","TOTALHOURS","SCREENTIME","X","X.1","X.2","X.3"
"23842",2,2017,2,7,0,7,3,NA,"",NA,NA
"23843",1,2014,5,5,0,5,2,NA,"",NA,NA
"23844",1,2018,1,3,0,3,1,NA,"",NA,NA
"23845",2,2013,6,0,6,6,1,NA,"",NA,NA
"23846",2,2006,13,0,5,5,4,NA,"",NA,NA
"23847",1,2006,13,0,4,4,4,NA,"",NA,NA
"23848",1,2014,5,4,0,4,2,NA,"",NA,NA
"23849",1,2004,15,0,5,5,4,NA,"",NA,NA
"23850",1,2016,3,4,0,4,5,NA,"",NA,NA
"23851",1,2003,16,0,2,2,2,NA,"",NA,NA
"23852",1,2004,15,0,4,4,5,NA,"",NA,NA
"23853",2,2005,14,0,4,4,2,NA,"",NA,NA
"23854",2,2004,15,0,5,5,5,NA,"",NA,NA
"23855",2,2011,8,0,4,4,2,NA,"",NA,NA
"23856",2,2007,12,0,4,4,3,NA,"",NA,NA
"23857",1,2006,13,0,6,6,2,NA,"",NA,NA
"23858",1,2002,17,0,4,4,4,NA,"",NA,NA
"23859",1,2006,13,0,4,4,5,NA,"",NA,NA
"23860",2,2016,3,6,0,6,2,NA,"",NA,NA
"23861",2,2002,17,0,4,4,1,NA,"",NA,NA
"23862",1,2010,9,0,5,5,3,NA,"",NA,NA
"23863",1,2007,12,0,4,4,3,NA,"",NA,NA
"23864",2,2005,14,0,4,4,4,NA,"",NA,NA
"23865",2,2016,3,5,0,5,2,NA,"",NA,NA
"23866",1,2009,10,0,5,5,4,NA,"",NA,NA
"23867",2,2008,11,0,5,5,2,NA,"",NA,NA
"23868",2,2009,10,0,4,4,4,NA,"",NA,NA
"23869",1,2016,3,7,0,7,3,NA,"",NA,NA
"23870",2,2019,0,5,0,5,1,NA,"",NA,NA
"23871",1,2003,16,0,6,6,5,NA,"",NA,NA
"23872",2,2013,6,0,7,7,3,NA,"",NA,NA
"23873",1,2008,11,0,4,4,3,NA,"",NA,NA
"23874",2,2011,8,0,6,6,3,NA,"",NA,NA
"23875",1,2011,8,0,4,4,5,NA,"",NA,NA
"23876",2,2006,13,0,5,5,5,NA,"",NA,NA
"23877",1,2002,17,0,3,3,3,NA,"",NA,NA
"23878",2,2016,3,2,0,2,3,NA,"",NA,NA
"23879",1,2019,0,0,0,0,0,NA,"",NA,NA
"23880",2,2009,10,0,5,5,3,NA,"",NA,NA
"23881",1,2004,15,0,4,4,4,NA,"",NA,NA
"23882",2,2011,8,0,4,4,5,NA,"",NA,NA
"23883",1,2008,11,0,5,5,4,NA,"",NA,NA
"23884",2,2006,13,0,4,4,5,NA,"",NA,NA
"23885",2,2014,5,5,0,5,3,NA,"",NA,NA
"23886",1,2002,17,0,3,3,5,NA,"",NA,NA
"23887",2,2005,14,0,6,6,4,NA,"",NA,NA
"23888",1,2003,16,0,1,1,1,NA,"",NA,NA
"23889",2,2015,4,5,0,5,1,NA,"",NA,NA
"23890",1,2018,1,7,0,7,3,NA,"",NA,NA
"23891",2,2001,18,0,3,3,3,NA,"",NA,NA
"23892",1,2009,10,0,4,4,1,NA,"",NA,NA
"23893",1,2003,16,0,5,5,4,NA,"",NA,NA
"23894",2,2015,4,7,0,7,2,NA,"",NA,NA
"23895",1,2010,9,0,5,5,3,NA,"",NA,NA
"23896",1,2005,14,0,5,5,4,NA,"",NA,NA
"23897",2,2018,1,7,0,7,4,NA,"",NA,NA
"23898",1,2010,9,0,4,4,5,NA,"",NA,NA
"23899",2,2010,9,0,6,6,2,NA,"",NA,NA
"23900",1,2007,12,0,4,4,4,NA,"",NA,NA
"23901",1,2019,0,4,0,4,5,NA,"",NA,NA
"23902",2,2019,0,7,0,7,1,NA,"",NA,NA
"23903",2,2007,12,0,4,4,1,NA,"",NA,NA
"23904",1,2005,14,0,5,5,4,NA,"",NA,NA
"23905",1,2004,15,0,4,4,1,NA,"",NA,NA
"23906",1,2015,4,7,0,7,2,NA,"",NA,NA
"23907",2,2015,4,7,0,7,3,NA,"",NA,NA
"23908",2,2009,10,0,5,5,3,NA,"",NA,NA
"23909",1,2001,18,0,3,3,4,NA,"",NA,NA
"23910",2,2002,17,0,3,3,3,NA,"",NA,NA
"23911",1,2003,16,0,3,3,4,NA,"",NA,NA
"23912",2,2009,10,0,7,7,1,NA,"",NA,NA
"23913",1,2002,17,0,4,4,3,NA,"",NA,NA
"23914",1,2004,15,0,4,4,5,NA,"",NA,NA
"23915",2,2002,17,0,4,4,5,NA,"",NA,NA
"23916",1,2011,8,0,5,5,3,NA,"",NA,NA
"23917",2,2008,11,0,2,2,4,NA,"",NA,NA
"23918",1,2002,17,0,4,4,5,NA,"",NA,NA
"23919",1,2011,8,0,6,6,2,NA,"",NA,NA
"23920",2,2010,9,0,6,6,3,NA,"",NA,NA
"23921",2,2013,6,0,5,5,2,NA,"",NA,NA
"23922",2,2013,6,0,4,4,2,NA,"",NA,NA
"23923",2,2016,3,7,0,7,1,NA,"",NA,NA
"23924",1,2004,15,0,6,6,3,NA,"",NA,NA
"23925",2,2004,15,0,5,5,3,NA,"",NA,NA
"23926",1,2003,16,0,2,2,2,NA,"",NA,NA
"23927",2,2005,14,0,4,4,4,NA,"",NA,NA
"23928",2,2007,12,0,4,4,4,NA,"",NA,NA
"23929",1,2009,10,0,4,4,4,NA,"",NA,NA
"23930",2,2003,16,0,2,2,5,NA,"",NA,NA
"23931",1,2008,11,0,4,4,2,NA,"",NA,NA
"23932",2,2004,15,0,3,3,5,NA,"",NA,NA
"23933",2,2006,13,0,5,5,4,NA,"",NA,NA
"23934",1,2008,11,0,6,6,3,NA,"",NA,NA
"23935",2,2012,7,0,7,7,1,NA,"",NA,NA
"23936",1,2018,1,6,0,6,1,NA,"",NA,NA
"23937",1,2003,16,0,4,4,4,NA,"",NA,NA
"23938",1,2005,14,0,2,2,5,NA,"",NA,NA
"23939",1,2004,15,0,3,3,5,NA,"",NA,NA
"23940",2,2017,2,7,0,7,3,NA,"",NA,NA
"23941",1,2016,3,5,0,5,3,NA,"",NA,NA
"23942",1,2005,14,0,4,4,5,NA,"",NA,NA
"23943",2,2006,13,0,4,4,4,NA,"",NA,NA
"23944",1,2006,13,0,4,4,5,NA,"",NA,NA
"23945",1,2013,6,0,4,4,2,NA,"",NA,NA
"23946",2,2013,6,3,0,3,4,NA,"",NA,NA
"23947",2,2003,16,0,3,3,4,NA,"",NA,NA
"23948",1,2002,17,0,4,4,5,NA,"",NA,NA
"23949",1,2011,8,0,6,6,4,NA,"",NA,NA
"23950",2,2014,5,5,0,5,3,NA,"",NA,NA
"23951",1,2013,6,6,0,6,4,NA,"",NA,NA
"23952",2,2016,3,2,0,2,1,NA,"",NA,NA
"23953",2,2012,7,0,7,7,3,NA,"",NA,NA
"23954",1,2011,8,0,3,3,5,NA,"",NA,NA
"23955",2,2016,3,4,0,4,5,NA,"",NA,NA
"23956",1,2002,17,0,6,6,3,NA,"",NA,NA
"23957",1,2003,16,0,3,3,3,NA,"",NA,NA
"23958",1,2007,12,0,3,3,5,NA,"",NA,NA
"23959",1,2015,4,4,0,4,4,NA,"",NA,NA
"23960",1,2019,0,7,0,7,3,NA,"",NA,NA
"23961",1,2003,16,0,5,5,5,NA,"",NA,NA
"23962",2,2015,4,3,0,3,4,NA,"",NA,NA
"23963",2,2018,1,7,0,7,1,NA,"",NA,NA
"23964",2,2007,12,0,5,5,3,NA,"",NA,NA
"23965",1,2003,16,0,1,1,5,NA,"",NA,NA
"23966",1,2016,3,7,0,7,2,NA,"",NA,NA
"23967",1,2008,11,0,6,6,3,NA,"",NA,NA
"23968",2,2001,18,0,5,5,5,NA,"",NA,NA
"23969",2,2007,12,0,4,4,3,NA,"",NA,NA
"23970",2,2005,14,0,5,5,3,NA,"",NA,NA
"23971",1,2003,16,0,4,4,5,NA,"",NA,NA
"23972",1,2009,10,0,5,5,4,NA,"",NA,NA
"23973",1,2002,17,0,3,3,2,NA,"",NA,NA
"23974",1,2006,13,0,4,4,5,NA,"",NA,NA
"23975",1,2002,17,0,6,6,5,NA,"",NA,NA
"23976",1,2015,4,7,0,7,1,NA,"",NA,NA
"23977",2,2007,12,0,4,4,3,NA,"",NA,NA
"23978",2,2015,4,6,0,6,3,NA,"",NA,NA
"23979",1,2016,3,7,0,7,5,NA,"",NA,NA
"23980",2,2009,10,0,5,5,3,NA,"",NA,NA
"23981",2,2005,14,0,6,6,2,NA,"",NA,NA
"23982",2,2017,2,6,0,6,3,NA,"",NA,NA
"23983",2,2006,13,0,5,5,5,NA,"",NA,NA
"23984",1,2007,12,0,1,1,5,NA,"",NA,NA
"23985",1,2002,17,0,3,3,5,NA,"",NA,NA
"23986",2,2012,7,0,6,6,4,NA,"",NA,NA
"23987",2,2010,9,0,4,4,3,NA,"",NA,NA
"23988",2,2003,16,0,3,3,4,NA,"",NA,NA
"23989",1,2003,16,0,5,5,5,NA,"",NA,NA
"23990",1,2002,17,0,3,3,4,NA,"",NA,NA
"23991",1,2003,16,0,3,3,4,NA,"",NA,NA
"23992",1,2007,12,0,5,5,5,NA,"",NA,NA
"23993",2,2017,2,7,0,7,1,NA,"",NA,NA
"23994",1,2014,5,7,0,7,2,NA,"",NA,NA
"23995",1,2012,7,0,4,4,2,NA,"",NA,NA
"23996",1,2014,5,6,0,6,4,NA,"",NA,NA
"23997",1,2015,4,5,0,5,4,NA,"",NA,NA
"23998",1,2010,9,0,5,5,4,NA,"",NA,NA
"23999",2,2016,3,7,0,7,5,NA,"",NA,NA
"24000",1,2003,16,0,4,4,4,NA,"",NA,NA
"24001",2,2010,9,0,6,6,2,NA,"",NA,NA
"24002",2,2007,12,0,6,6,5,NA,"",NA,NA
"24003",1,2002,17,0,4,4,5,NA,"",NA,NA
"24004",2,2016,3,4,0,4,2,NA,"",NA,NA
"24005",2,2005,14,0,6,6,5,NA,"",NA,NA
"24006",1,2005,14,0,5,5,2,NA,"",NA,NA
"24007",2,2008,11,0,7,7,1,NA,"",NA,NA
"24008",2,2005,14,0,4,4,5,NA,"",NA,NA
"24009",1,2007,12,0,6,6,1,NA,"",NA,NA
"24010",1,2019,0,0,6,6,3,NA,"",NA,NA
"24011",2,2008,11,0,6,6,4,NA,"",NA,NA
"24012",2,2001,18,0,5,5,5,NA,"",NA,NA
"24013",1,2017,2,5,0,5,5,NA,"",NA,NA
"24014",2,2011,8,0,4,4,4,NA,"",NA,NA
"24015",1,2001,18,0,4,4,4,NA,"",NA,NA
"24016",2,2008,11,0,6,6,5,NA,"",NA,NA
"24017",1,2006,13,0,5,5,5,NA,"",NA,NA
"24018",2,2014,5,3,0,3,3,NA,"",NA,NA
"24019",2,2001,18,0,3,3,4,NA,"",NA,NA
"24020",1,2010,9,0,5,5,2,NA,"",NA,NA
"24021",1,2007,12,0,5,5,3,NA,"",NA,NA
"24022",1,2012,7,0,7,7,1,NA,"",NA,NA
"24023",2,2007,12,0,5,5,3,NA,"",NA,NA
"24024",1,2008,11,0,6,6,3,NA,"",NA,NA
"24025",1,2009,10,0,4,4,3,NA,"",NA,NA
"24026",1,2008,11,0,5,5,4,NA,"",NA,NA
"24027",2,2012,7,0,6,6,3,NA,"",NA,NA
"24028",2,2003,16,0,4,4,4,NA,"",NA,NA
"24029",1,2001,18,0,3,3,4,NA,"",NA,NA
"24030",1,2003,16,0,6,6,2,NA,"",NA,NA
"24031",1,2015,4,5,0,5,4,NA,"",NA,NA
"24032",1,2007,12,0,3,3,4,NA,"",NA,NA
"24033",2,2005,14,0,4,4,3,NA,"",NA,NA
"24034",1,2013,6,0,5,5,1,NA,"",NA,NA
"24035",1,2003,16,0,6,6,3,NA,"",NA,NA
"24036",1,2005,14,0,3,3,2,NA,"",NA,NA
"24037",1,2012,7,0,3,3,1,NA,"",NA,NA
"24038",2,2009,10,0,5,5,5,NA,"",NA,NA
"24039",1,2008,11,0,4,4,4,NA,"",NA,NA
"24040",2,2009,10,0,5,5,2,NA,"",NA,NA
"24041",2,2010,9,0,3,3,4,NA,"",NA,NA
"24042",1,2019,0,7,0,7,1,NA,"",NA,NA
"24043",2,2013,6,6,0,6,1,NA,"",NA,NA
"24044",1,2008,11,0,6,6,4,NA,"",NA,NA
"24045",2,2014,5,5,0,5,4,NA,"",NA,NA
"24046",1,2017,2,7,0,7,1,NA,"",NA,NA
"24047",1,2001,18,0,2,2,5,NA,"",NA,NA
"24048",2,2006,13,0,6,6,2,NA,"",NA,NA
"24049",1,2006,13,0,6,6,4,NA,"",NA,NA
"24050",2,2004,15,0,5,5,5,NA,"",NA,NA
"24051",2,2002,17,0,4,4,5,NA,"",NA,NA
"24052",2,2001,18,0,4,4,3,NA,"",NA,NA
"24053",2,2017,2,7,0,7,1,NA,"",NA,NA
"24054",1,2014,5,6,0,6,3,NA,"",NA,NA
"24055",1,2017,2,6,0,6,2,NA,"",NA,NA
"24056",2,2010,9,0,5,5,5,NA,"",NA,NA
"24057",2,2004,15,0,4,4,4,NA,"",NA,NA
"24058",1,2010,9,0,5,5,3,NA,"",NA,NA
"24059",1,2002,17,0,3,3,4,NA,"",NA,NA
"24060",2,2011,8,0,4,4,3,NA,"",NA,NA
"24061",1,2007,12,0,6,6,2,NA,"",NA,NA
"24062",2,2014,5,6,0,6,5,NA,"",NA,NA
"24063",2,2008,11,0,4,4,2,NA,"",NA,NA
"24064",2,2001,18,0,4,4,5,NA,"",NA,NA
"24065",2,2010,9,0,4,4,2,NA,"",NA,NA
"24066",2,2007,12,0,4,4,2,NA,"",NA,NA
"24067",2,2011,8,0,5,5,3,NA,"",NA,NA
"24068",2,2004,15,0,5,5,3,NA,"",NA,NA
"24069",2,2002,17,0,1,1,5,NA,"",NA,NA
"24070",1,2002,17,0,3,3,5,NA,"",NA,NA
"24071",1,2012,7,0,5,5,4,NA,"",NA,NA
"24072",1,2016,3,6,0,6,3,NA,"",NA,NA
"24073",1,2015,4,5,0,5,2,NA,"",NA,NA
"24074",1,2017,2,7,0,7,2,NA,"",NA,NA
"24075",2,2017,2,7,0,7,4,NA,"",NA,NA
"24076",2,2013,6,5,0,5,2,NA,"",NA,NA
"24077",1,2013,6,0,5,5,2,NA,"",NA,NA
"24078",2,2011,8,0,5,5,3,NA,"",NA,NA
"24079",1,2003,16,0,5,5,4,NA,"",NA,NA
"24080",2,2004,15,0,4,4,3,NA,"",NA,NA
"24081",2,2016,3,7,0,7,1,NA,"",NA,NA
"24082",2,2012,7,0,6,6,4,NA,"",NA,NA
"24083",2,2002,17,0,4,4,3,NA,"",NA,NA
"24084",1,2007,12,0,3,3,3,NA,"",NA,NA
"24085",2,2014,5,4,0,4,3,NA,"",NA,NA
"24086",2,2017,2,5,0,5,3,NA,"",NA,NA
"24087",1,2011,8,0,5,5,4,NA,"",NA,NA
"24088",1,2003,16,0,4,4,3,NA,"",NA,NA
"24089",1,2009,10,0,4,4,4,NA,"",NA,NA
"24090",2,2003,16,0,5,5,5,NA,"",NA,NA
"24091",1,2003,16,0,3,3,4,NA,"",NA,NA
"24092",2,2002,17,0,4,4,3,NA,"",NA,NA
"24093",2,2002,17,0,3,3,3,NA,"",NA,NA
"24094",1,2005,14,0,4,4,3,NA,"",NA,NA
"24095",1,2019,0,7,0,7,1,NA,"",NA,NA
"24096",2,2018,1,6,0,6,1,NA,"",NA,NA
"24097",1,2011,8,0,1,1,1,NA,"",NA,NA
"24098",1,2007,12,0,5,5,4,NA,"",NA,NA
"24099",1,2017,2,7,0,7,1,NA,"",NA,NA
"24100",2,2006,13,0,2,2,4,NA,"",NA,NA
"24101",2,2005,14,0,5,5,5,NA,"",NA,NA
"24102",1,2002,17,0,4,4,2,NA,"",NA,NA
"24103",1,2015,4,2,0,2,2,NA,"",NA,NA
"24104",2,2012,7,0,5,5,4,NA,"",NA,NA
"24105",1,2003,16,0,3,3,1,NA,"",NA,NA
"24106",1,2003,16,0,3,3,3,NA,"",NA,NA
"24107",2,2014,5,4,0,4,2,NA,"",NA,NA
"24108",1,2016,3,7,0,7,2,NA,"",NA,NA
"24109",2,2013,6,0,4,4,1,NA,"",NA,NA
"24110",1,2012,7,0,6,6,2,NA,"",NA,NA
"24111",2,2016,3,6,0,6,3,NA,"",NA,NA
"24112",2,2004,15,0,4,4,3,NA,"",NA,NA
"24113",2,2003,16,0,2,2,4,NA,"",NA,NA
"24114",2,2013,6,0,4,4,2,NA,"",NA,NA
"24115",2,2003,16,0,5,5,3,NA,"",NA,NA
"24116",2,2001,18,0,6,6,4,NA,"",NA,NA
"24117",2,2007,12,0,4,4,4,NA,"",NA,NA
"24118",1,2005,14,0,4,4,5,NA,"",NA,NA
"24119",2,2004,15,0,3,3,3,NA,"",NA,NA
"24120",2,2009,10,0,6,6,3,NA,"",NA,NA
"24121",2,2006,13,0,4,4,5,NA,"",NA,NA
"24122",2,2004,15,0,4,4,4,NA,"",NA,NA
"24123",2,2016,3,5,0,5,1,NA,"",NA,NA
"24124",2,2010,9,0,6,6,4,NA,"",NA,NA
"24125",1,2014,5,6,0,6,3,NA,"",NA,NA
"24126",2,2004,15,0,3,3,4,NA,"",NA,NA
"24127",2,2006,13,0,4,4,5,NA,"",NA,NA
"24128",2,2011,8,0,4,4,4,NA,"",NA,NA
"24129",1,2001,18,0,5,5,5,NA,"",NA,NA
"24130",2,2013,6,0,5,5,3,NA,"",NA,NA
"24131",1,2004,15,0,4,4,4,NA,"",NA,NA
"24132",2,2019,0,3,0,3,1,NA,"",NA,NA
"24133",1,2019,0,7,0,7,1,NA,"",NA,NA
"24134",2,2006,13,0,4,4,4,NA,"",NA,NA
"24135",2,2001,18,0,3,3,5,NA,"",NA,NA
"24136",2,2006,13,0,4,4,4,NA,"",NA,NA
"24137",2,2006,13,0,3,3,5,NA,"",NA,NA
"24138",2,2015,4,3,0,3,3,NA,"",NA,NA
"24139",2,2013,6,0,6,6,1,NA,"",NA,NA
"24140",2,2003,16,0,4,4,3,NA,"",NA,NA
"24141",1,2006,13,0,5,5,4,NA,"",NA,NA
"24142",1,2019,0,0,4,4,3,NA,"",NA,NA
"24143",2,2004,15,0,5,5,4,NA,"",NA,NA
"24144",2,2008,11,0,4,4,3,NA,"",NA,NA
"24145",1,2016,3,4,0,4,5,NA,"",NA,NA
"24146",2,2005,14,0,6,6,5,NA,"",NA,NA
"24147",2,2013,6,5,0,5,5,NA,"",NA,NA
"24148",2,2008,11,0,4,4,2,NA,"",NA,NA
"24149",1,2016,3,4,0,4,3,NA,"",NA,NA
"24150",2,2007,12,0,6,6,3,NA,"",NA,NA
"24151",1,2004,15,0,5,5,3,NA,"",NA,NA
"24152",2,2002,17,0,4,4,4,NA,"",NA,NA
"24153",1,2005,14,0,5,5,3,NA,"",NA,NA
"24154",2,2008,11,0,6,6,4,NA,"",NA,NA
"24155",2,2006,13,0,4,4,3,NA,"",NA,NA
"24156",1,2014,5,1,0,1,1,NA,"",NA,NA
"24157",1,2002,17,0,3,3,3,NA,"",NA,NA
"24158",1,2008,11,0,3,3,0,NA,"",NA,NA
"24159",2,2001,18,0,3,3,2,NA,"",NA,NA
"24160",1,2016,3,5,0,5,4,NA,"",NA,NA
"24161",1,2018,1,7,0,7,1,NA,"",NA,NA
"24162",1,2002,17,0,4,4,4,NA,"",NA,NA
"24163",1,2016,3,4,0,4,1,NA,"",NA,NA
"24164",2,2003,16,0,3,3,5,NA,"",NA,NA
"24165",2,2005,14,0,4,4,4,NA,"",NA,NA
"24166",1,2016,3,4,0,4,1,NA,"",NA,NA
"24167",1,2004,15,0,4,4,1,NA,"",NA,NA
"24168",2,2013,6,0,5,5,2,NA,"",NA,NA
"24169",1,2014,5,5,0,5,2,NA,"",NA,NA
"24170",1,2007,12,0,7,7,5,NA,"",NA,NA
"24171",1,2012,7,0,7,7,1,NA,"",NA,NA
"24172",1,2005,14,0,3,3,5,NA,"",NA,NA
"24173",1,2011,8,0,7,7,4,NA,"",NA,NA
"24174",2,2016,3,7,0,7,3,NA,"",NA,NA
"24175",1,2005,14,0,4,4,3,NA,"",NA,NA
"24176",1,2001,18,0,5,5,5,NA,"",NA,NA
"24177",2,2009,10,0,4,4,1,NA,"",NA,NA
"24178",1,2009,10,0,4,4,3,NA,"",NA,NA
"24179",2,2009,10,0,4,4,3,NA,"",NA,NA
"24180",1,2015,4,7,0,7,4,NA,"",NA,NA
"24181",1,2017,2,7,0,7,4,NA,"",NA,NA
"24182",2,2003,16,0,3,3,4,NA,"",NA,NA
"24183",1,2015,4,6,0,6,1,NA,"",NA,NA
"24184",1,2018,1,7,0,7,1,NA,"",NA,NA
"24185",2,2010,9,0,6,6,2,NA,"",NA,NA
"24186",1,2003,16,0,4,4,4,NA,"",NA,NA
"24187",2,2002,17,0,5,5,4,NA,"",NA,NA
"24188",2,2001,18,0,2,2,4,NA,"",NA,NA
"24189",1,2006,13,0,4,4,5,NA,"",NA,NA
"24190",1,2019,0,0,4,4,4,NA,"",NA,NA
"24191",2,2006,13,0,5,5,2,NA,"",NA,NA
"24192",2,2001,18,0,3,3,5,NA,"",NA,NA
"24193",2,2006,13,0,4,4,4,NA,"",NA,NA
"24194",2,2003,16,0,5,5,5,NA,"",NA,NA
"24195",2,2018,1,7,0,7,1,NA,"",NA,NA
"24196",2,2005,14,0,5,5,5,NA,"",NA,NA
"24197",2,2014,5,6,0,6,0,NA,"",NA,NA
"24198",1,2004,15,0,3,3,5,NA,"",NA,NA
"24199",1,2005,14,0,4,4,3,NA,"",NA,NA
"24200",1,2003,16,0,4,4,3,NA,"",NA,NA
"24201",2,2017,2,4,0,4,4,NA,"",NA,NA
"24202",1,2004,15,0,4,4,4,NA,"",NA,NA
"24203",1,2015,4,7,0,7,3,NA,"",NA,NA
"24204",2,2006,13,0,5,5,2,NA,"",NA,NA
"24205",1,2019,0,0,2,2,4,NA,"",NA,NA
"24206",2,2005,14,0,1,1,5,NA,"",NA,NA
"24207",1,2016,3,5,0,5,2,NA,"",NA,NA
"24208",2,2002,17,0,4,4,2,NA,"",NA,NA
"24209",1,2001,18,0,3,3,5,NA,"",NA,NA
"24210",1,2015,4,7,0,7,2,NA,"",NA,NA
"24211",1,2001,18,0,4,4,5,NA,"",NA,NA
"24212",2,2016,3,4,0,4,2,NA,"",NA,NA
"24213",2,2015,4,6,0,6,1,NA,"",NA,NA
"24214",1,2010,9,0,5,5,4,NA,"",NA,NA
"24215",2,2017,2,3,0,3,5,NA,"",NA,NA
"24216",1,2018,1,7,0,7,1,NA,"",NA,NA
"24217",2,2003,16,0,2,2,5,NA,"",NA,NA
"24218",2,2019,0,0,6,6,3,NA,"",NA,NA
"24219",1,2011,8,0,6,6,3,NA,"",NA,NA
"24220",1,2015,4,4,0,4,5,NA,"",NA,NA
"24221",1,2006,13,0,5,5,2,NA,"",NA,NA
"24222",2,2018,1,7,0,7,1,NA,"",NA,NA
"24223",1,2019,0,0,4,4,4,NA,"",NA,NA
"24224",2,2019,0,4,0,4,3,NA,"",NA,NA
"24225",2,2014,5,3,0,3,4,NA,"",NA,NA
"24226",1,2006,13,0,4,4,3,NA,"",NA,NA
"24227",2,2003,16,0,3,3,4,NA,"",NA,NA
"24228",1,2006,13,0,3,3,3,NA,"",NA,NA
"24229",1,2019,0,6,0,6,3,NA,"",NA,NA
"24230",2,2001,18,0,2,2,5,NA,"",NA,NA
"24231",1,2014,5,6,0,6,4,NA,"",NA,NA
"24232",1,2001,18,0,3,3,5,NA,"",NA,NA
"24233",2,2010,9,0,4,4,2,NA,"",NA,NA
"24234",1,2003,16,0,5,5,5,NA,"",NA,NA
"24235",2,2003,16,0,4,4,3,NA,"",NA,NA
"24236",2,2002,17,0,4,4,1,NA,"",NA,NA
"24237",2,2003,16,0,6,6,3,NA,"",NA,NA
"24238",2,2011,8,0,6,6,1,NA,"",NA,NA
"24239",1,2004,15,0,4,4,5,NA,"",NA,NA
"24240",1,2014,5,7,0,7,5,NA,"",NA,NA
"24241",2,2005,14,0,4,4,4,NA,"",NA,NA
"24242",1,2005,14,0,4,4,5,NA,"",NA,NA
"24243",2,2009,10,0,7,7,3,NA,"",NA,NA
"24244",1,2004,15,0,5,5,3,NA,"",NA,NA
"24245",2,2010,9,0,5,5,3,NA,"",NA,NA
"24246",1,2010,9,0,4,4,3,NA,"",NA,NA
"24247",2,2008,11,0,5,5,4,NA,"",NA,NA
"24248",2,2016,3,7,0,7,1,NA,"",NA,NA
"24249",1,2007,12,0,5,5,2,NA,"",NA,NA
"24250",2,2014,5,4,0,4,1,NA,"",NA,NA
"24251",2,2007,12,0,3,3,4,NA,"",NA,NA
"24252",1,2019,0,7,0,7,1,NA,"",NA,NA
"24253",2,2018,1,7,0,7,3,NA,"",NA,NA
"24254",1,2002,17,0,3,3,3,NA,"",NA,NA
"24255",1,2019,0,5,0,5,1,NA,"",NA,NA
"24256",1,2006,13,0,6,6,3,NA,"",NA,NA
"24257",1,2007,12,0,6,6,3,NA,"",NA,NA
"24258",2,2018,1,5,0,5,3,NA,"",NA,NA
"24259",2,2010,9,0,7,7,1,NA,"",NA,NA
"24260",1,2011,8,0,4,4,5,NA,"",NA,NA
"24261",1,2017,2,7,0,7,3,NA,"",NA,NA
"24262",2,2007,12,0,6,6,3,NA,"",NA,NA
"24263",1,2008,11,0,6,6,4,NA,"",NA,NA
"24264",1,2015,4,5,0,5,3,NA,"",NA,NA
"24265",1,2008,11,0,4,4,2,NA,"",NA,NA
"24266",1,2008,11,0,3,3,3,NA,"",NA,NA
"24267",2,2002,17,0,4,4,3,NA,"",NA,NA
"24268",1,2013,6,5,0,5,2,NA,"",NA,NA
"24269",2,2015,4,3,0,3,3,NA,"",NA,NA
"24270",1,2003,16,0,4,4,5,NA,"",NA,NA
"24271",1,2012,7,0,6,6,1,NA,"",NA,NA
"24272",1,2004,15,0,5,5,2,NA,"",NA,NA
"24273",2,2011,8,0,4,4,5,NA,"",NA,NA
"24274",2,2010,9,0,4,4,3,NA,"",NA,NA
"24275",2,2007,12,0,5,5,3,NA,"",NA,NA
"24276",1,2006,13,0,6,6,4,NA,"",NA,NA
"24277",1,2014,5,5,0,5,3,NA,"",NA,NA
"24278",1,2017,2,5,0,5,2,NA,"",NA,NA
"24279",1,2004,15,0,3,3,4,NA,"",NA,NA
"24280",2,2015,4,5,0,5,4,NA,"",NA,NA
"24281",2,2019,0,6,0,6,1,NA,"",NA,NA
"24282",1,2008,11,0,3,3,3,NA,"",NA,NA
"24283",1,2011,8,0,6,6,3,NA,"",NA,NA
"24284",2,2004,15,0,5,5,2,NA,"",NA,NA
"24285",1,2011,8,0,6,6,4,NA,"",NA,NA
"24286",1,2008,11,0,5,5,3,NA,"",NA,NA
"24287",1,2005,14,0,4,4,3,NA,"",NA,NA
"24288",2,2015,4,4,0,4,3,NA,"",NA,NA
"24289",1,2014,5,6,0,6,1,NA,"",NA,NA
"24290",1,2007,12,0,5,5,3,NA,"",NA,NA
"24291",2,2008,11,0,5,5,1,NA,"",NA,NA
"24292",1,2013,6,6,0,6,1,NA,"",NA,NA
"24293",2,2018,1,7,0,7,1,NA,"",NA,NA
"24294",2,2002,17,0,3,3,1,NA,"",NA,NA
"24295",1,2003,16,0,4,4,4,NA,"",NA,NA
"24296",1,2016,3,2,0,2,3,NA,"",NA,NA
"24297",1,2013,6,4,0,4,3,NA,"",NA,NA
"24298",1,2016,3,5,0,5,2,NA,"",NA,NA
"24299",1,2001,18,0,3,3,2,NA,"",NA,NA
"24300",2,2004,15,0,3,3,4,NA,"",NA,NA
"24301",2,2010,9,0,3,3,3,NA,"",NA,NA
"24302",2,2002,17,0,4,4,5,NA,"",NA,NA
"24303",2,2009,10,0,4,4,2,NA,"",NA,NA
"24304",2,2003,16,0,3,3,4,NA,"",NA,NA
"24305",2,2004,15,0,4,4,5,NA,"",NA,NA
